MESH2_ID,図名・漢字,図名・よみ,号数
513411.000,西赤谷,にしあかだに,徳島16号-1
513412.000,市場,いちば,徳島12号-3
513413.000,大寺,おおてら,徳島12号-1
513414.000,板東,ばんどう,徳島8号-3
513415.000,,,
513416.000,,,
513417.000,,,
513510.000,初島町,はつしまちょう,和歌山16号-3
513511.000,海南,かいなん,和歌山16号-1
513512.000,動木,とどろき,和歌山12号-3
513513.000,田,た,和歌山12号-1
513514.000,梁瀬,やなせ,和歌山8号-3
513515.000,上垣内,かみがいと,和歌山8号-1
513516.000,辻堂,つじどう,和歌山4号-3
513517.000,釈迦ヶ岳,しゃかがだけ,和歌山4号-1
513610.000,河合,かわい,伊勢16号-3
513611.000,引本浦,ひきもとうら,伊勢16号-1
513612.000,島勝浦,しまかつうら,伊勢12号-3
513613.000,,,
513912.000,,,
513913.000,,,
513914.000,三宅島,みやけじま,三宅島8号-3
512901.000,,,
512902.000,,,
513004.000,,,
513005.000,白島,しろしま,小串8号-2
513006.000,,,
513007.000,安岡,やすおか,小串4号-2
513100.000,小月,おづき,山口16号-4
513101.000,厚狭,あさ,山口16号-2
513102.000,阿知須,あじす,山口12号-4
513103.000,台道,だいどう,山口12号-2
513104.000,防府,ほうふ,山口8号-4
513105.000,福川,ふくがわ,山口8号-2
513106.000,徳山,とくやま,山口4号-4
513107.000,呼坂,よびさか,山口4号-2
513200.000,上久原,かみくばら,広島16号-4
513201.000,由宇,ゆう,広島16号-2
513202.000,伊勢小島,いせこじま,広島12号-4
513203.000,柱島,はしらじま,広島12号-2
513204.000,鹿老渡,かろうと,広島8号-4
513205.000,安居島,あいじま,広島8号-2
513206.000,菊間,きくま,広島4号-4
513207.000,今治西部,いまばりせいぶ,広島4号-2
513300.000,今治東部,いまばりとうぶ,岡山及丸亀16号-4
513301.000,,,
513302.000,,,
513303.000,,,
513304.000,川之江,かわのえ,岡山及丸亀8号-4
513305.000,讃岐豊浜,さぬきとよはま,岡山及丸亀8号-2
513306.000,阿波池田,あわいけだ,岡山及丸亀4号-4
513307.000,辻,つじ,岡山及丸亀4号-2
513400.000,貞光,さだみつ,徳島16号-4
513401.000,脇町,わきまち,徳島16号-2
513402.000,川島,かわしま,徳島12号-4
513403.000,石井,いしい,徳島12号-2
513404.000,徳島,とくしま,徳島8号-4
513405.000,,,
513500.000,箕島,みのしま,和歌山16号-4
513501.000,湯浅,ゆあさ,和歌山16号-2
513502.000,金屋,かなや,和歌山12号-4
513503.000,紀伊清水,きいしみず,和歌山12号-2
513504.000,護摩壇山,ごまだんざん,和歌山8号-4
513505.000,伯母子岳,おばこだけ,和歌山8号-2
513506.000,風屋,かぜや,和歌山4号-4
513507.000,池原,いけはら,和歌山4号-2
513600.000,高代山,たかだいさん,伊勢16号-4
513601.000,尾鷲,おわせ,伊勢16号-2
513602.000,九鬼,くき,伊勢12号-4
513603.000,,,
513902.000,,,
513903.000,,,
513904.000,,,
503070.000,,,
503071.000,,,
503072.000,,,
503073.000,,,
503074.000,,,
503075.000,岩屋,いわや,福岡5号-1
503076.000,六連島,むつれじま,福岡1号-3
503077.000,下関,しものせき,福岡1号-1
503170.000,白野江,しらのえ,中津13号-3
503171.000,宇部,うべ,中津13号-1
503172.000,宇部東部,うべとうぶ,中津9号-3
503173.000,竹島,たけしま,中津9号-1
503174.000,佐波島,さばしま,中津5号-3
503175.000,野島,のしま,中津5号-1
503176.000,笠戸島,かさどしま,中津1号-3
503177.000,光,ひかり,中津1号-1
503270.000,柳井,やない,松山13号-3
503271.000,大畠,おおばたけ,松山13号-1
503272.000,久賀,くか,松山9号-3
503273.000,伊保田,いほた,松山9号-1
503274.000,津和地,つわじ,松山5号-3
503275.000,伊予小浜,いよおばま,松山5号-1
503276.000,伊予北条,いよほうじょう,松山1号-3
503277.000,鈍川,にぶかわ,松山1号-1
503370.000,壬生川,にゅうがわ,高知13号-3
503371.000,西条北部,さいじょうほくぶ,高知13号-1
503372.000,新居浜,にいはま,高知9号-3
503373.000,東予土居,とうよどい,高知9号-1
503374.000,伊予三島,いよみしま,高知5号-3
503375.000,伊予新宮,いよしんぐう,高知5号-1
503376.000,阿波川口,あわかわぐち,高知1号-3
503377.000,阿波中津,あわなかつ,高知1号-1
503470.000,阿波古見,あわこみ,剣山13号-3
503471.000,阿波川井,あわかわい,剣山13号-1
503472.000,阿波寄井,あわよりい,剣山9号-3
503473.000,阿波三溪,あわみたに,剣山9号-1
503474.000,立江,たつえ,剣山5号-3
503475.000,阿波富岡,あわとみおか,剣山5号-1
503476.000,,,
503477.000,,,
503570.000,紀伊由良,きいゆら,田辺13号-3
503571.000,高家,たいえ,田辺13号-1
503572.000,川原河,かわらごう,田辺9号-3
503573.000,寒川,そうがわ,田辺9号-1
503574.000,龍神,りゅうじん,田辺5号-3
503575.000,重里,しげさと,田辺5号-1
503576.000,十津川温泉,とつかわおんせん,田辺1号-3
503577.000,大沼,おおぬま,田辺1号-1
503670.000,七色貯水池,なないろちょすいち,木本13号-3
503671.000,賀田,かた,木本13号-1
503672.000,,,
503974.000,,,
503975.000,,,
502964.000,,,
502965.000,勝本,かつもと,唐津5号-2
502966.000,,,
503060.000,,,
503061.000,,,
503062.000,,,
503063.000,神湊,こうのみなと,福岡9号-2
503064.000,吉木,よしき,福岡5号-4
503065.000,折尾,おりお,福岡5号-2
503066.000,八幡,やはた,福岡1号-4
503067.000,小倉,こくら,福岡1号-2
503160.000,,,
503161.000,,,
503162.000,,,
503163.000,,,
503164.000,,,
503165.000,,,
503166.000,,,
503167.000,,,
503260.000,水場,みずば,松山13号-4
503261.000,阿月,あつき,松山13号-2
503262.000,安下庄,あげのしょう,松山9号-4
503263.000,,,
503264.000,由利島,ゆりじま,松山5号-4
503265.000,三津浜,みつはま,松山5号-2
503266.000,松山北部,まつやまほくぶ,松山1号-4
503267.000,東三方ヶ森,ひがしさんぽうがもり,松山1号-2
503360.000,伊予小松,いよこまつ,高知13号-4
503361.000,西条,さいじょう,高知13号-2
503362.000,別子銅山,べっしどうざん,高知9号-4
503363.000,弟地,おとじ,高知9号-2
503364.000,佐々連尾山,さざれおやま,高知5号-4
503365.000,野鹿池山,のかのいけやま,高知5号-2
503366.000,大歩危,おおぼけ,高知1号-4
503367.000,京上,きょうじょう,高知1号-2
503460.000,剣山,つるぎさん,剣山13号-4
503461.000,谷口,たにぐち,剣山13号-2
503462.000,雲早山,くもそうやま,剣山9号-4
503463.000,阿井,あい,剣山9号-2
503464.000,馬場,ばば,剣山5号-4
503465.000,橘,たちばな,剣山5号-2
503466.000,伊島,いしま,剣山1号-4
503467.000,,,
503560.000,三尾,みお,田辺13号-4
503561.000,御坊,ごぼう,田辺13号-2
503562.000,古井,ふるい,田辺9号-4
503563.000,西,にし,田辺9号-2
503564.000,恩行司,おぎょうじ,田辺5号-4
503565.000,発心門,ほっしんもん,田辺5号-2
503566.000,伏拝,ふしおがみ,田辺1号-4
503567.000,瀞八丁,どろはっちょう,田辺1号-2
503660.000,木本,きのもと,木本13号-4
503661.000,磯崎,いそざき,木本13号-2
503662.000,,,
503964.000,,,
503965.000,御蔵島,みくらじま,御蔵島1号-2
502954.000,,,
502955.000,湯本,ゆのもと,唐津6号-1
502956.000,芦辺,あしべ,唐津2号-3
503050.000,,,
503051.000,,,
503052.000,,,
503053.000,津屋崎,つやざき,福岡10号-1
503054.000,筑前東郷,ちくぜんとうごう,福岡6号-3
503055.000,中間,なかま,福岡6号-1
503056.000,徳力,とくりき,福岡2号-3
503057.000,苅田,かんだ,福岡2号-1
503150.000,神ﾉ島,こうのしま,中津14号-3
503151.000,,,
503154.000,,,
503155.000,,,
503156.000,,,
503157.000,祝島,いわいしま,中津2号-1
503250.000,室津,むろつ,松山14号-3
503251.000,平郡島,へいぐんとう,松山14号-1
503252.000,平郡島東部,へいぐんとうとうぶ,松山10号-3
503253.000,大水無瀬島,おおみなせじま,松山10号-1
503254.000,,,
503255.000,郡中,ぐんちゅう,松山6号-1
503256.000,松山南部,まつやまなんぶ,松山2号-3
503257.000,伊予川内,いよかわうち,松山2号-1
503350.000,石鎚山,いしづちさん,高知14号-3
503351.000,瓶ヶ森,かめがもり,高知14号-1
503352.000,日ﾉ浦,ひのうら,高知10号-3
503353.000,土佐小松,とさこまつ,高知10号-1
503354.000,本山,もとやま,高知6号-3
503355.000,杉,すぎ,高知6号-1
503356.000,東土居,ひがしどい,高知2号-3
503357.000,久保沼井,くぼぬるい,高知2号-1
503450.000,北川,きたがわ,剣山14号-3
503451.000,阿波出原,あわいずはら,剣山14号-1
503452.000,長安口貯水池,ながやすぐちちょすいち,剣山10号-3
503453.000,桜谷,さくらだに,剣山10号-1
503454.000,阿波由岐,あわゆき,剣山6号-3
503455.000,阿部,あぶ,剣山6号-1
503456.000,,,
503457.000,,,
503550.000,,,
503551.000,印南,いなみ,田辺14号-1
503552.000,紀伊南部,きいみなべ,田辺10号-3
503553.000,秋津川,あきつがわ,田辺10号-1
503554.000,栗栖川,くりすがわ,田辺6号-3
503555.000,皆地,みなち,田辺6号-1
503556.000,本宮,ほんぐう,田辺2号-3
503557.000,大里,おおさと,田辺2号-1
503650.000,阿田和,あたわ,木本14号-3
503651.000,,,
502944.000,,,
502945.000,郷ﾉ浦,ごうのうら,唐津6号-2
502946.000,印通寺,いんどうじ,唐津2号-4
502947.000,烏帽子島,えぼしじま,唐津2号-2
503040.000,,,
503041.000,玄界島,げんかいじま,福岡14号-2
503042.000,志賀島,しかしま,福岡10号-4
503043.000,古賀,こが,福岡10号-2
503044.000,脇田,わきた,福岡6号-4
503045.000,直方,のおがた,福岡6号-2
503046.000,金田,かなだ,福岡2号-4
503047.000,行橋,ゆくはし,福岡2号-2
503140.000,蓑島,みのしま,中津14号-4
503141.000,,,
503144.000,竹田津,たけたづ,中津6号-4
503145.000,姫島,ひめしま,中津6号-2
503146.000,,,
503147.000,,,
503240.000,,,
503241.000,周防八島,すおうやしま,松山14号-2
503242.000,,,
503243.000,伊予青島,いよあおしま,松山10号-2
503244.000,,,
503245.000,上灘,かみなだ,松山6号-2
503246.000,砥部,とべ,松山2号-4
503247.000,石墨山,いしずみさん,松山2号-2
503340.000,面河溪,おもごけい,高知14号-4
503341.000,筒上山,つつじょうざん,高知14号-2
503342.000,日比原,ひびはら,高知10号-4
503343.000,西石原,にしいしはら,高知10号-2
503344.000,田井,たい,高知6号-4
503345.000,繁藤,しげとう,高知6号-2
503346.000,奈呂,なろ,高知2号-4
503347.000,大栃,おおどち,高知2号-2
503440.000,赤城尾山,あかぎゆうやま,剣山14号-4
503441.000,湯桶丸,ゆとうまる,剣山14号-2
503442.000,小川口,おがわぐち,剣山10号-4
503443.000,山河内,やまがわち,剣山10号-2
503444.000,日和佐,ひわさ,剣山6号-4
503445.000,,,
503540.000,,,
503541.000,,,
503542.000,紀伊白浜,きいしらはま,田辺10号-4
503543.000,紀伊田辺,きいたなべ,田辺10号-2
503544.000,合川,こうがわ,田辺6号-4
503545.000,木守,こもり,田辺6号-2
503546.000,紀伊大野,きいおおの,田辺2号-4
503547.000,新宮,しんぐう,田辺2号-2
503640.000,鵜殿,うどの,木本14号-4
503641.000,,,
502934.000,二神島,ふたがみしま,唐津7号-3
502935.000,,,
502936.000,加唐島,かからしま,唐津3号-3
502937.000,小川島,おがわしま,唐津3号-1
503030.000,,,
503031.000,宮浦,みやのうら,福岡15号-1
503032.000,福岡西部,ふくおかせいぶ,福岡11号-3
503033.000,福岡,ふくおか,福岡11号-1
503034.000,篠栗,ささぐり,福岡7号-3
503035.000,飯塚,いいづか,福岡7号-1
503036.000,田川,たがわ,福岡3号-3
503037.000,豊前本庄,ぶぜんほんじょう,福岡3号-1
503130.000,椎田,しいだ,中津15号-3
503131.000,中津,なかつ,中津15号-1
503132.000,定留,さだのみ,中津11号-3
503133.000,浜,はま,中津11号-1
503134.000,香々地,かかじ,中津7号-3
503135.000,富来浦,とみくうら,中津7号-1
503136.000,,,
503232.000,,,
503233.000,伊予長浜,いよながはま,松山11号-1
503234.000,串,くし,松山7号-3
503235.000,中山,なかやま,松山7号-1
503236.000,総津,そうづ,松山3号-3
503237.000,久万,くま,松山3号-1
503330.000,東川,ひがしがわ,高知15号-3
503331.000,上土居,かみどい,高知15号-1
503332.000,思地,おもいじ,高知11号-3
503333.000,川口,かわぐち,高知11号-1
503334.000,土佐山,とさやま,高知7号-3
503335.000,土佐山田,とさやまだ,高知7号-1
503336.000,美良布,びらふ,高知3号-3
503337.000,畑山,はたやま,高知3号-1
503430.000,土佐魚梁瀬,とさやなせ,剣山15号-3
503431.000,久尾,くお,剣山15号-1
503432.000,奥浦,おくうら,剣山11号-3
503433.000,牟岐,むぎ,剣山11号-1
503434.000,,,
503532.000,,,
503533.000,富田,とんだ,田辺11号-1
503534.000,市鹿野,いちかの,田辺7号-3
503535.000,下露,しもつゆ,田辺7号-1
503536.000,滝の拝,たきのはい,田辺3号-3
503537.000,紀伊勝浦,きいかつうら,田辺3号-1
502924.000,,,
502925.000,,,
502926.000,波戸岬,はどのみさき,唐津3号-4
502927.000,呼子,よぶこ,唐津3号-2
503020.000,芥屋,けや,福岡15号-4
503021.000,前原,まえばる,福岡15号-2
503022.000,福岡西南部,ふくおかせいなんぶ,福岡11号-4
503023.000,福岡南部,ふくおかなんぶ,福岡11号-2
503024.000,太宰府,だざいふ,福岡7号-4
503025.000,大隈,おおくま,福岡7号-2
503026.000,筑前山田,ちくぜんやまだ,福岡3号-4
503027.000,伊良原,いらはら,福岡3号-2
503120.000,下河内,しもかわち,中津15号-4
503121.000,土佐井,つちさい,中津15号-2
503122.000,宇佐,うさ,中津11号-4
503123.000,豊後高田,ぶんごたかだ,中津11号-2
503124.000,両子山,ふたごさん,中津7号-4
503125.000,鶴川,つるがわ,中津7号-2
503126.000,,,
503222.000,,,
503223.000,出海,いずみ,松山11号-2
503224.000,大洲,おおず,松山7号-4
503225.000,内子,うちこ,松山7号-2
503226.000,町村,まちむら,松山3号-4
503227.000,笠取山,かさとりやま,松山3号-2
503320.000,柳井川,やないがわ,高知15号-4
503321.000,大崎,おおさき,高知15号-2
503322.000,越知,おち,高知11号-4
503323.000,伊野,いの,高知11号-2
503324.000,高知,こうち,高知7号-4
503325.000,後免,ごめん,高知7号-2
503326.000,手結,てい,高知3号-4
503327.000,土佐土居,とさどい,高知3号-2
503420.000,馬路,うまじ,剣山15号-4
503421.000,名留川,なるかわ,剣山15号-2
503422.000,甲浦,かんのうら,剣山11号-4
503423.000,,,
503424.000,,,
503522.000,,,
503523.000,紀伊日置,きいひき,田辺11号-2
503524.000,江住,えすみ,田辺7号-4
503525.000,三尾川,みとがわ,田辺7号-2
503526.000,古座,こざ,田辺3号-4
503527.000,下里,しもさと,田辺3号-2
502912.000,,,
502913.000,生月島北部,いきつきしまほくぶ,唐津12号-1
502914.000,的山大島,あづちおおしま,唐津8号-3
502915.000,鷹島,たかしま,唐津8号-1
502916.000,高串,たかくし,唐津4号-3
502917.000,唐津,からつ,唐津4号-1
503010.000,浜崎,はまさき,福岡16号-3
503011.000,雷山,らいざん,福岡16号-1
503012.000,脊振山,せふりさん,福岡12号-3
503013.000,不入道,ふにゅうどう,福岡12号-1
503014.000,二日市,ふつかいち,福岡8号-3
503015.000,甘木,あまぎ,福岡8号-1
503016.000,小石原,こいしわら,福岡4号-3
503017.000,英彦山,ひこさん,福岡4号-1
503110.000,耶馬溪西部,やばけいせいぶ,中津16号-3
503111.000,耶馬溪東部,やばけいとうぶ,中津16号-1
503112.000,下市,しもいち,中津12号-3
503113.000,立石,たていし,中津12号-1
503114.000,若宮,わかみや,中津8号-3
503115.000,下原,しもばる,中津8号-1
503210.000,,,
503211.000,三机,みつくえ,松山16号-1
503212.000,湊浦,みなとうら,松山12号-3
503213.000,八幡浜,やわたはま,松山12号-1
503214.000,東多田,ひがしただ,松山8号-3
503215.000,鹿野川,かのがわ,松山8号-1
503216.000,惣川,そうがわ,松山4号-3
503217.000,越知面,おちめん,松山4号-1
503310.000,王在家,おざいえ,高知16号-3
503311.000,長者,ちょうじゃ,高知16号-1
503312.000,佐川,さかわ,高知12号-3
503313.000,土佐高岡,とさたかおか,高知12号-1
503314.000,土佐長浜,とさながはま,高知8号-3
503315.000,,,
503316.000,,,
503317.000,安芸,あき,高知4号-1
503410.000,奈半利,なはり,剣山16号-3
503411.000,入木,いるぎ,剣山16号-1
503412.000,,,
503514.000,,,
503515.000,田並,たなみ,田辺8号-1
503516.000,串本,くしもと,田辺4号-3
503517.000,,,
502902.000,,,
502903.000,生月,いきつき,唐津12号-2
502904.000,平戸,ひらど,唐津8号-4
502905.000,志佐,しさ,唐津8号-2
502906.000,今福,いまぶく,唐津4号-4
502907.000,徳須恵,とくすえ,唐津4号-2
503000.000,相知,おうち,福岡16号-4
503001.000,古湯,ふるゆ,福岡16号-2
503002.000,広滝,ひろたき,福岡12号-4
503003.000,中原,なかばる,福岡12号-2
503004.000,鳥栖,とす,福岡8号-4
503005.000,田主丸,たぬしまる,福岡8号-2
503006.000,吉井,よしい,福岡4号-4
503007.000,大行司,だいぎょうじ,福岡4号-2
503100.000,裏耶馬溪,うらやばけい,中津16号-4
503101.000,深耶馬溪,しんやばけい,中津16号-2
503102.000,斉藤,さいとう,中津12号-4
503103.000,豊後豊岡,ぶんごとよおか,中津12号-2
503104.000,杵築,きつき,中津8号-4
503105.000,住吉浜,すみよしはま,中津8号-2
503200.000,三崎,みさき,松山16号-4
503201.000,二名津,ふたなず,松山16号-2
503202.000,伊予大島,いよおおしま,松山12号-4
503203.000,三瓶,みかめ,松山12号-2
503204.000,卯之町,うのまち,松山8号-4
503205.000,野村,のむら,松山8号-2
503206.000,土居,どい,松山4号-4
503207.000,梼原,ゆすはら,松山4号-2
503300.000,新田,しんでん,高知16号-4
503301.000,萩中,はぎなか,高知16号-2
503302.000,須崎,すさき,高知12号-4
503303.000,甲崎,こうざき,高知12号-2
503304.000,,,
503305.000,,,
503306.000,,,
503307.000,,,
503400.000,羽根,はね,剣山16号-4
503401.000,佐喜浜,さきはま,剣山16号-2
503402.000,,,
503504.000,,,
503505.000,,,
503506.000,,,
503507.000,,,
492970.000,宇久島,うくじま,長崎13号-3
492971.000,,,
492972.000,,,
492973.000,紐差,ひもさし,長崎9号-1
492974.000,肥前川内,ひぜんかわち,長崎5号-3
492975.000,江迎,えむかえ,長崎5号-1
492976.000,楠久,くすく,長崎1号-3
492977.000,伊万里,いまり,長崎1号-1
493070.000,多久,たく,熊本13号-3
493071.000,小城,おぎ,熊本13号-1
493072.000,佐賀北部,さがほくぶ,熊本9号-3
493073.000,久留米西部,くるめせいぶ,熊本9号-1
493074.000,久留米,くるめ,熊本5号-3
493075.000,草野,くさの,熊本5号-1
493076.000,千足,せんぞく,熊本1号-3
493077.000,日田,ひた,熊本1号-1
493170.000,天ヶ瀬,あまがせ,大分13号-3
493171.000,豊後森,ぶんごもり,大分13号-1
493172.000,日出生台,ひじゅうだい,大分9号-3
493173.000,別府西部,べっぷせいぶ,大分9号-1
493174.000,別府東部,べっぷとうぶ,大分5号-3
493175.000,家島,いえじま,大分5号-1
493176.000,,,
493177.000,佐賀関,さがのせき,大分1号-2
493270.000,,,
493271.000,,,
493272.000,,,
493273.000,伊予高山,いよたかやま,宇和島9号-1
493274.000,伊予吉田,いよよしだ,宇和島5号-3
493275.000,近永,ちかなが,宇和島5号-1
493276.000,下鍵山,しもかぎやま,宇和島1号-3
493277.000,土佐松原,とさまつばら,宇和島1号-1
493370.000,米の川,こめのかわ,窪川13号-3
493371.000,久礼,くれ,窪川13号-1
493372.000,,,
493373.000,,,
493470.000,,,
493471.000,室戸岬,むろとざき,剣山16号南-1
493472.000,,,
492866.000,,,
492867.000,肥前赤島,ひぜんあかしま,福江1号-2
492960.000,小値賀島,おじかじま,長崎13号-4
492961.000,,,
492962.000,野子,のこ,長崎9号-4
492963.000,志々伎,しじき,長崎9号-2
492964.000,楠泊,くすどまり,長崎5号-4
492965.000,佐世保北部,させぼほくぶ,長崎5号-2
492966.000,蔵宿,ぞうしゅく,長崎1号-4
492967.000,有田,ありた,長崎1号-2
493060.000,武雄,たけお,熊本13号-4
493061.000,牛津,うしづ,熊本13号-2
493062.000,佐賀南部,さがなんぶ,熊本9号-4
493063.000,羽犬塚,はいぬづか,熊本9号-2
493064.000,八女,やめ,熊本5号-4
493065.000,黒木,くろぎ,熊本5号-2
493066.000,十籠,じゅうごもり,熊本1号-4
493067.000,豊後大野,ぶんごおおの,熊本1号-2
493160.000,杖立,つえたて,大分13号-4
493161.000,豊後中村,ぶんごなかむら,大分13号-2
493162.000,湯平,ゆのひら,大分9号-4
493163.000,小野屋,おのや,大分9号-2
493164.000,大分,おおいた,大分5号-4
493165.000,鶴崎,つるさき,大分5号-2
493166.000,坂ﾉ市,さかのいち,大分1号-4
493167.000,,,
493260.000,,,
493262.000,戸島,とじま,宇和島9号-4
493263.000,遊子,ゆす,宇和島9号-2
493264.000,宇和島,うわじま,宇和島5号-4
493265.000,松丸,まつまる,宇和島5号-2
493266.000,江川崎,えかわさき,宇和島1号-4
493267.000,田野々,たのの,宇和島1号-2
493360.000,土佐川口,とさかわぐち,窪川13号-4
493361.000,窪川,くぼかわ,窪川13号-2
493362.000,土佐志和,とさしわ,窪川9号-4
493363.000,,,
493460.000,,,
493461.000,,,
493462.000,,,
492856.000,,,
492857.000,,,
492950.000,津和崎,つわざき,長崎14号-3
492951.000,,,
492952.000,,,
492953.000,帆上ﾉ瀬,ほあげのせ,長崎10号-1
492954.000,肥前黒島,ひぜんくろしま,長崎6号-3
492955.000,佐世保南部,させぼなんぶ,長崎6号-1
492956.000,早岐,はいき,長崎2号-3
492957.000,嬉野,うれしの,長崎2号-1
493050.000,鹿島,かしま,熊本14号-3
493051.000,牛屋,うしや,熊本14号-1
493052.000,佐賀空港,さがくうこう,熊本10号-3
493053.000,柳川,やながわ,熊本10号-1
493054.000,野町,のまち,熊本6号-3
493055.000,高井川,たかいがわ,熊本6号-1
493056.000,宮ﾉ尾,みやのお,熊本2号-3
493057.000,鯛生,たいお,熊本2号-1
493150.000,宮原,みやのはる,大分14号-3
493151.000,湯坪,ゆつぼ,大分14号-1
493152.000,大船山,たいせんざん,大分10号-3
493153.000,豊後今市,ぶんごいまいち,大分10号-1
493154.000,野津原,のづはる,大分6号-3
493155.000,戸次本町,へつぎほんまち,大分6号-1
493156.000,臼杵,うすき,大分2号-3
493157.000,無垢島,むくしま,大分2号-1
493250.000,,,
493251.000,,,
493252.000,日振島,ひぶりしま,宇和島10号-3
493253.000,結出,ゆいで,宇和島10号-1
493254.000,伊予岩松,いよいわまつ,宇和島6号-3
493255.000,御内,みうち,宇和島6号-1
493256.000,口屋内,くちやない,宇和島2号-3
493257.000,大用,おおゆう,宇和島2号-1
493350.000,伊与喜,いよき,窪川14号-3
493351.000,興津浦,おきつうら,窪川14号-1
493955.000,八丈小島,はちじょうこじま,八丈島6号-1
493956.000,八丈島,はちじょうじま,八丈島2号-3
492940.000,立串,たてくし,長崎14号-4
492941.000,頭ヶ島,かしらがじま,長崎14号-2
492942.000,肥前江島,ひぜんえのしま,長崎10号-4
492943.000,大立島,おおたてしま,長崎10号-2
492944.000,蛎浦,かきのうら,長崎6号-4
492945.000,面高,おもだか,長崎6号-2
492946.000,川棚,かわたな,長崎2号-4
492947.000,彼杵,そのぎ,長崎2号-2
493040.000,古枝,ふるえだ,熊本14号-4
493041.000,多良,たら,熊本14号-2
493042.000,,,
493043.000,大牟田,おおむた,熊本10号-2
493044.000,関町,せきまち,熊本6号-4
493045.000,山鹿,やまが,熊本6号-2
493046.000,八方ヶ岳,やほうがたけ,熊本2号-4
493047.000,立門,たてかど,熊本2号-2
493140.000,満願寺,まんがんじ,大分14号-4
493141.000,久住山,くじゅうさん,大分14号-2
493142.000,久住,くじゅう,大分10号-4
493143.000,朝地,あさじ,大分10号-2
493144.000,田中,たなか,大分6号-4
493145.000,犬飼,いぬかい,大分6号-2
493146.000,津久見,つくみ,大分2号-4
493147.000,浅海井,あざむい,大分2号-2
493240.000,保戸島,ほとじま,宇和島14号-3
493241.000,,,
493242.000,,,
493243.000,魚神山,ながみやま,宇和島10号-2
493244.000,柏,かしわ,宇和島6号-4
493245.000,楠山,くすやま,宇和島6号-2
493246.000,川登,かわのぼり,宇和島2号-4
493247.000,蕨岡,わらびおか,宇和島2号-2
493340.000,土佐佐賀,とささが,窪川14号-4
493341.000,,,
493945.000,,,
493946.000,八丈島南部,はちじょうじまなんぶ,八丈島2号-4
492836.000,,,
492837.000,串島,くしじま,福江3号-1
492930.000,有川,ありかわ,長崎15号-3
492931.000,友住,ともずみ,長崎15号-1
492932.000,,,
492933.000,,,
492934.000,釜ﾉ浦,かまのうら,長崎7号-3
492935.000,板浦,いたのうら,長崎7号-1
492936.000,喰場,じきば,長崎3号-3
492937.000,武留路山,むるろやま,長崎3号-1
493030.000,多良岳,たらだけ,熊本15号-3
493031.000,肥前大浦,ひぜんおおうら,熊本15号-1
493032.000,,,
493033.000,荒尾,あらお,熊本11号-1
493034.000,玉名,たまな,熊本7号-3
493035.000,来民,くたみ,熊本7号-1
493036.000,菊池,きくち,熊本3号-3
493037.000,鞍岳,くらだけ,熊本3号-1
493130.000,坊中,ぼうちゅう,大分15号-3
493131.000,坂梨,さかなし,大分15号-1
493132.000,桜町,さくらまち,大分11号-3
493133.000,竹田,たけた,大分11号-1
493134.000,三重町,みえまち,大分7号-3
493135.000,佩楯山,はいだてさん,大分7号-1
493136.000,植松,うえまつ,大分3号-3
493137.000,佐伯,さいき,大分3号-1
493230.000,鶴御崎,つるみさき,宇和島15号-3
493231.000,,,
493232.000,,,
493233.000,伊予鹿島,いよかしま,宇和島11号-1
493234.000,城辺,じょうへん,宇和島7号-3
493235.000,宿毛,すくも,宇和島7号-1
493236.000,有岡,ありおか,宇和島3号-3
493237.000,土佐中村,とさなかむら,宇和島3号-1
493330.000,,,
492826.000,,,
492827.000,漁生浦,りょうぜがうら,福江3号-2
492920.000,奈良尾,ならお,長崎15号-4
492921.000,,,
492924.000,池島,いけしま,長崎7号-4
492925.000,神浦,こうのうら,長崎7号-2
492926.000,長浦,ながうら,長崎3号-4
492927.000,大村,おおむら,長崎3号-2
493020.000,諌早,いさはや,熊本15号-4
493021.000,湯江,ゆえ,熊本15号-2
493022.000,多比良,たいら,熊本11号-4
493023.000,下沖洲,しもおきす,熊本11号-2
493024.000,伊倉,いくら,熊本7号-4
493025.000,植木,うえき,熊本7号-2
493026.000,肥後大津,ひごおおづ,熊本3号-4
493027.000,立野,たての,熊本3号-2
493120.000,阿蘇山,あそさん,大分15号-4
493121.000,根子岳,ねこだけ,大分15号-2
493122.000,豊後柏原,ぶんごかしわばる,大分11号-4
493123.000,小原,おはる,大分11号-2
493124.000,中津留,なかづる,大分7号-4
493125.000,千束,せんぞく,大分7号-2
493126.000,上直見,かみなおみ,大分3号-4
493127.000,畑野浦,はたのうら,大分3号-2
493220.000,沖黒島,おきぐろしま,宇和島15号-4
493221.000,,,
493222.000,,,
493223.000,高茂岬,こうもざき,宇和島11号-2
493224.000,福浦,ふくうら,宇和島7号-4
493225.000,小筑紫,こづくし,宇和島7号-2
493226.000,来栖野,くるすの,宇和島3号-4
493227.000,下ノ加江,しものかえ,宇和島3号-2
493320.000,,,
492814.000,,,
492815.000,肥前柏,ひぜんかしわ,福江8号-1
492816.000,岐宿,きしゅく,福江4号-3
492817.000,浦,うら,福江4号-1
492910.000,佐尾,さお,長崎16号-3
492911.000,,,
492915.000,三重,みえ,長崎8号-1
492916.000,長崎西北部,ながさきせいほくぶ,長崎4号-3
492917.000,長崎東北部,ながさきとうほくぶ,長崎4号-1
493010.000,諌早南部,いさはやなんぶ,熊本16号-3
